브랜드명,위도,경도
스타벅스,37.5240469060232,127.027896853364
스타벅스,37.538963301202,127.125197579521
스타벅스,37.5371047787248,127.001102780123
스타벅스,37.5615852559942,126.853258269858
스타벅스,37.5886595039272,126.943833500618
스타벅스,37.5157795174384,127.098885013703
스타벅스,37.4999334554962,126.931761952017
스타벅스,37.5054652551996,126.883942407396
스타벅스,37.5547387684549,126.920296146909
스타벅스,37.4844272247247,127.030049982544
스타벅스,37.5146007564183,127.107405691887
스타벅스,37.5563004624862,126.934500325448
스타벅스,37.6010828997358,126.92664807468
스타벅스,37.53835036397,127.070902015585
스타벅스,37.5106637669365,127.094467266876
스타벅스,37.5669442676094,126.984890874694
스타벅스,37.4811273444246,127.013483063726
스타벅스,37.5701889114964,126.933883655016
스타벅스,37.5442249085445,126.971925105405
스타벅스,37.6138290492447,127.077541387095
스타벅스,37.5887239609069,127.007320332261
스타벅스,37.5114533637489,127.081200820667
스타벅스,37.5454117382449,127.143206032202
스타벅스,37.4846311218944,126.930487328505
스타벅스,37.5953215547167,127.05926644722
스타벅스,37.491037581936,126.925522181434
스타벅스,37.5350115103926,126.99757784334
스타벅스,37.5069442507099,127.055580896323
스타벅스,37.5069358330654,126.958128851814
스타벅스,37.5065088438119,127.120565823608
스타벅스,37.5153249372707,127.099535260634
스타벅스,37.4900145248382,126.99245761598
스타벅스,37.5884849860916,127.031701809695
스타벅스,37.5432225413094,127.056945343256
스타벅스,37.5953751605981,127.059209152241
스타벅스,37.4921723983972,127.057395337984
스타벅스,37.5637406982349,126.964616455685
스타벅스,37.4816269954237,126.95220514259
스타벅스,37.549418048525,126.931678534065
스타벅스,37.5254709132425,127.125932145036
스타벅스,37.6263661213083,127.072254551413
스타벅스,37.4859872810427,126.983047389605
스타벅스,37.5598884579046,126.964069882556
스타벅스,37.4923527985882,127.030693855019
스타벅스,37.5221789486327,127.056440999381
스타벅스,37.5699505724323,126.984521790682
스타벅스,37.5930740403772,127.074728919101
스타벅스,37.5763006405148,126.889225742053
스타벅스,37.5134718899824,127.052704674305
스타벅스,37.4880133628924,127.101842066177
스타벅스,37.507360608756,127.022582353053
스타벅스,37.5773666774701,126.98563245418
스타벅스,37.568495187971,127.051102662847
스타벅스,37.566797454407,126.930502161135
스타벅스,37.4864978042431,126.982689936644
스타벅스,37.5651606310157,127.007191644785
스타벅스,37.5669203191806,126.840442028048
스타벅스,37.5489513412167,126.868050547835
스타벅스,37.4844280516707,126.980908852661
스타벅스,37.5696872619054,126.991645690511
스타벅스,37.5098191857712,127.057908690998
스타벅스,37.5075786596138,127.060560942124
스타벅스,37.5172126661057,126.903914224263
스타벅스,37.5037642661984,127.0511760602
스타벅스,37.5620508533364,126.9858514681
스타벅스,37.5569305034381,127.079012895356
스타벅스,37.5280085767202,126.870595896767
스타벅스,37.5716655130709,126.980683542366
스타벅스,37.5107751239617,127.044549435311
스타벅스,37.6400334380793,127.02732798436
스타벅스,37.4885559134485,127.032473020123
스타벅스,37.5522442617746,126.955506568425
스타벅스,37.4979912661689,127.068507100293
스타벅스,37.4773384162976,126.982147054224
스타벅스,37.5369968145663,127.072944230258
스타벅스,37.5690710988316,126.985982688043
스타벅스,37.5600799504002,126.956144217185
스타벅스,37.582341142203,126.911859060314
스타벅스,37.4838447505118,126.930215862294
스타벅스,37.527387399188,127.033091753681
스타벅스,37.4792984699941,126.952791670408
스타벅스,37.4878840133883,127.120580668252
스타벅스,37.5698319313931,126.978082271963
스타벅스,37.548027825008,127.015329383298
스타벅스,37.5716323367569,126.961371477076
스타벅스,37.4814819459092,126.880398452512
스타벅스,37.5186365047611,126.977265025442
스타벅스,37.5150235503471,127.063103291854
스타벅스,37.5037508251603,127.024088422942
스타벅스,37.5680294825785,126.825946975642
스타벅스,37.6609627165363,127.057078652885
스타벅스,37.4919441682448,126.99050928001
스타벅스,37.5157850739286,127.116316775923
스타벅스,37.5322853352387,126.846035970796
스타벅스,37.5300751437533,126.921047769836
스타벅스,37.523357078957,126.923429755471
스타벅스,37.5146002603752,127.030745538681
스타벅스,37.5148500163394,127.019520989445
스타벅스,37.5574955580318,126.925191088816
스타벅스,37.6008195056276,126.920491206786
스타벅스,37.496615204091,127.055213389641
스타벅스,37.4982589797032,127.026828896545
스타벅스,37.6018196933437,127.040441763055
스타벅스,37.4992570081851,126.998542320991
스타벅스,37.562347565346,127.065476564871
스타벅스,37.5042460725183,127.106013406608
스타벅스,37.5565510166296,126.94031422834
스타벅스,37.5635826036441,126.969202890528
스타벅스,37.5561993158556,126.939277954266
스타벅스,37.626133124926,127.026557543462
스타벅스,37.5191511988017,127.028627805482
스타벅스,37.5057645704233,127.057925714358
스타벅스,37.5049537931293,127.046716041969
스타벅스,37.4784758997485,126.981351491879
스타벅스,37.5149114670439,127.035741342646
스타벅스,37.6504980859283,127.075977431142
스타벅스,37.4999334554962,126.931761952017
스타벅스,37.5373601422673,127.082546387004
스타벅스,37.5495850540676,126.835923608019
스타벅스,37.596931775537,127.086458400452
스타벅스,37.5662979098695,126.979941681875
스타벅스,37.5411962174171,126.942206318632
스타벅스,37.5378346304637,127.12731542401
스타벅스,37.5404674503959,126.946358128038
스타벅스,37.5108197943058,127.110255915191
스타벅스,37.5379280661978,126.967960705689
스타벅스,37.514608606632,127.102496257967
스타벅스,37.5525521814196,127.143769399034
스타벅스,37.5168335004047,127.113137000359
스타벅스,37.579437112041,126.986453481237
스타벅스,37.4948807737535,127.118768373869
스타벅스,37.5614259780878,126.993907621239
스타벅스,37.5228272843511,127.028602772391
스타벅스,37.527902979157,126.963222625326
스타벅스,37.5032276822549,126.948431169421
스타벅스,37.47843551394,126.885068137309
스타벅스,37.4993703754632,127.033792423212
스타벅스,37.58391819363,127.029688991151
스타벅스,37.6547599052796,127.060001689909
스타벅스,37.5006334843974,126.882758973119
스타벅스,37.4997240049113,127.147630158629
스타벅스,37.4922256105997,127.039391664754
스타벅스,37.5018745487421,127.039222819099
스타벅스,37.6083915431599,127.028725560472
스타벅스,37.5031321984073,127.025555471117
스타벅스,37.5090200893742,127.040352822046
스타벅스,37.5811104968407,126.890965756325
스타벅스,37.5223993583573,126.929088635937
스타벅스,37.5223902189029,127.037952943537
스타벅스,37.6380230767307,127.026107842176
스타벅스,37.6481544698442,127.06215871021
스타벅스,37.5039411013992,127.048515927976
스타벅스,37.5053148456229,127.023626959081
스타벅스,37.5016551524635,127.011539185408
스타벅스,37.5833599952328,127.002715512416
스타벅스,37.5018857412981,127.037277378321
스타벅스,37.4997401884001,127.034941231236
스타벅스,37.5063641179998,127.096611664662
스타벅스,37.5414563490381,126.949139204869
스타벅스,37.4806673259512,127.012347140463
스타벅스,37.561586555079,126.982156500678
스타벅스,37.590844453232,127.056016389771
스타벅스,37.4923876590647,127.014217033954
스타벅스,37.5634032341473,126.975510103913
스타벅스,37.5115343141544,127.020627628152
스타벅스,37.5601964424547,126.982911122996
스타벅스,37.4816050678561,126.89346712375
스타벅스,37.5627419871963,127.033880102501
스타벅스,37.5540007430118,127.155987402893
스타벅스,37.5363828248169,126.878537146195
스타벅스,37.5078134808243,127.065172799171
스타벅스,37.5210700185566,126.969052722363
스타벅스,37.5037402561125,127.044842676369
스타벅스,37.5268959526616,126.966551441628
스타벅스,37.584191612425,127.051129904848
스타벅스,37.5382615529332,126.82707017183
스타벅스,37.6179928706422,127.05152740981
스타벅스,37.5685637529013,126.970051158151
스타벅스,37.5576889014947,127.079207291007
스타벅스,37.4672651860229,127.099908542356
스타벅스,37.5628143785149,127.081328799736
스타벅스,37.6192490146291,127.079298179451
스타벅스,37.5667914174507,126.966238212749
스타벅스,37.4985184500709,127.052090642489
스타벅스,37.5204523235818,126.904443773284
스타벅스,37.53828239732,126.893648464904
스타벅스,37.5548283309992,126.971711545358
스타벅스,37.5195925191515,127.0340973514
스타벅스,37.5771730114202,126.972615705273
스타벅스,37.5651230629393,126.983715734748
